 v-sweep         v-sweep         vin             vout            vref           
 8.58000000e-01  8.58000000e-01  8.58000000e-01  1.79609648e+00  7.00000000e-01 
 8.59000000e-01  8.59000000e-01  8.59000000e-01  1.79613945e+00  7.00000000e-01 
 8.60000000e-01  8.60000000e-01  8.60000000e-01  1.79618153e+00  7.00000000e-01 
 8.61000000e-01  8.61000000e-01  8.61000000e-01  1.79622277e+00  7.00000000e-01 
 8.62000000e-01  8.62000000e-01  8.62000000e-01  1.79626316e+00  7.00000000e-01 
 8.63000000e-01  8.63000000e-01  8.63000000e-01  1.79630273e+00  7.00000000e-01 
 8.64000000e-01  8.64000000e-01  8.64000000e-01  1.79634152e+00  7.00000000e-01 
 8.65000000e-01  8.65000000e-01  8.65000000e-01  1.79637952e+00  7.00000000e-01 
 8.66000000e-01  8.66000000e-01  8.66000000e-01  1.79641677e+00  7.00000000e-01 
 8.67000000e-01  8.67000000e-01  8.67000000e-01  1.79645328e+00  7.00000000e-01 
 8.68000000e-01  8.68000000e-01  8.68000000e-01  1.79648908e+00  7.00000000e-01 
 8.69000000e-01  8.69000000e-01  8.69000000e-01  1.79652418e+00  7.00000000e-01 
 8.70000000e-01  8.70000000e-01  8.70000000e-01  1.79655859e+00  7.00000000e-01 
 8.71000000e-01  8.71000000e-01  8.71000000e-01  1.79659234e+00  7.00000000e-01 
 8.72000000e-01  8.72000000e-01  8.72000000e-01  1.79662544e+00  7.00000000e-01 
 8.73000000e-01  8.73000000e-01  8.73000000e-01  1.79665792e+00  7.00000000e-01 
 8.74000000e-01  8.74000000e-01  8.74000000e-01  1.79668977e+00  7.00000000e-01 
 8.75000000e-01  8.75000000e-01  8.75000000e-01  1.79672103e+00  7.00000000e-01 
 8.76000000e-01  8.76000000e-01  8.76000000e-01  1.79675170e+00  7.00000000e-01 
 8.77000000e-01  8.77000000e-01  8.77000000e-01  1.79678180e+00  7.00000000e-01 
 8.78000000e-01  8.78000000e-01  8.78000000e-01  1.79681135e+00  7.00000000e-01 
 8.79000000e-01  8.79000000e-01  8.79000000e-01  1.79684036e+00  7.00000000e-01 
 8.80000000e-01  8.80000000e-01  8.80000000e-01  1.79686883e+00  7.00000000e-01 
 8.81000000e-01  8.81000000e-01  8.81000000e-01  1.79689680e+00  7.00000000e-01 
 8.82000000e-01  8.82000000e-01  8.82000000e-01  1.79692427e+00  7.00000000e-01 
 8.83000000e-01  8.83000000e-01  8.83000000e-01  1.79695124e+00  7.00000000e-01 
 8.84000000e-01  8.84000000e-01  8.84000000e-01  1.79697775e+00  7.00000000e-01 
 8.85000000e-01  8.85000000e-01  8.85000000e-01  1.79700379e+00  7.00000000e-01 
 8.86000000e-01  8.86000000e-01  8.86000000e-01  1.79702938e+00  7.00000000e-01 
 8.87000000e-01  8.87000000e-01  8.87000000e-01  1.79705453e+00  7.00000000e-01 
 8.88000000e-01  8.88000000e-01  8.88000000e-01  1.79707925e+00  7.00000000e-01 
 8.89000000e-01  8.89000000e-01  8.89000000e-01  1.79710355e+00  7.00000000e-01 
 8.90000000e-01  8.90000000e-01  8.90000000e-01  1.79712745e+00  7.00000000e-01 
 8.91000000e-01  8.91000000e-01  8.91000000e-01  1.79715095e+00  7.00000000e-01 
 8.92000000e-01  8.92000000e-01  8.92000000e-01  1.79717406e+00  7.00000000e-01 
 8.93000000e-01  8.93000000e-01  8.93000000e-01  1.79719680e+00  7.00000000e-01 
 8.94000000e-01  8.94000000e-01  8.94000000e-01  1.79721917e+00  7.00000000e-01 
 8.95000000e-01  8.95000000e-01  8.95000000e-01  1.79724119e+00  7.00000000e-01 
 8.96000000e-01  8.96000000e-01  8.96000000e-01  1.79726285e+00  7.00000000e-01 
 8.97000000e-01  8.97000000e-01  8.97000000e-01  1.79728418e+00  7.00000000e-01 
 8.98000000e-01  8.98000000e-01  8.98000000e-01  1.79730518e+00  7.00000000e-01 
 8.99000000e-01  8.99000000e-01  8.99000000e-01  1.79732585e+00  7.00000000e-01 
 9.00000000e-01  9.00000000e-01  9.00000000e-01  1.79734621e+00  7.00000000e-01 
 9.01000000e-01  9.01000000e-01  9.01000000e-01  1.79736627e+00  7.00000000e-01 
 9.02000000e-01  9.02000000e-01  9.02000000e-01  1.79738602e+00  7.00000000e-01 
 9.03000000e-01  9.03000000e-01  9.03000000e-01  1.79740549e+00  7.00000000e-01 
 9.04000000e-01  9.04000000e-01  9.04000000e-01  1.79742467e+00  7.00000000e-01 
 9.05000000e-01  9.05000000e-01  9.05000000e-01  1.79744358e+00  7.00000000e-01 
 9.06000000e-01  9.06000000e-01  9.06000000e-01  1.79746222e+00  7.00000000e-01 
 9.07000000e-01  9.07000000e-01  9.07000000e-01  1.79748060e+00  7.00000000e-01 
 9.08000000e-01  9.08000000e-01  9.08000000e-01  1.79749872e+00  7.00000000e-01 
 9.09000000e-01  9.09000000e-01  9.09000000e-01  1.79751659e+00  7.00000000e-01 
 9.10000000e-01  9.10000000e-01  9.10000000e-01  1.79753422e+00  7.00000000e-01 
 9.11000000e-01  9.11000000e-01  9.11000000e-01  1.79755161e+00  7.00000000e-01 
 9.12000000e-01  9.12000000e-01  9.12000000e-01  1.79756878e+00  7.00000000e-01 
 9.13000000e-01  9.13000000e-01  9.13000000e-01  1.79758572e+00  7.00000000e-01 
 9.14000000e-01  9.14000000e-01  9.14000000e-01  1.79760244e+00  7.00000000e-01 
 9.15000000e-01  9.15000000e-01  9.15000000e-01  1.79761895e+00  7.00000000e-01 
 9.16000000e-01  9.16000000e-01  9.16000000e-01  1.79763525e+00  7.00000000e-01 
 9.17000000e-01  9.17000000e-01  9.17000000e-01  1.79765134e+00  7.00000000e-01 
 9.18000000e-01  9.18000000e-01  9.18000000e-01  1.79766724e+00  7.00000000e-01 
 9.19000000e-01  9.19000000e-01  9.19000000e-01  1.79768295e+00  7.00000000e-01 
 9.20000000e-01  9.20000000e-01  9.20000000e-01  1.79769847e+00  7.00000000e-01 
 9.21000000e-01  9.21000000e-01  9.21000000e-01  1.79771381e+00  7.00000000e-01 
 9.22000000e-01  9.22000000e-01  9.22000000e-01  1.79772897e+00  7.00000000e-01 
 9.23000000e-01  9.23000000e-01  9.23000000e-01  1.79774395e+00  7.00000000e-01 
 9.24000000e-01  9.24000000e-01  9.24000000e-01  1.79775877e+00  7.00000000e-01 
 9.25000000e-01  9.25000000e-01  9.25000000e-01  1.79777342e+00  7.00000000e-01 
 9.26000000e-01  9.26000000e-01  9.26000000e-01  1.79778791e+00  7.00000000e-01 
 9.27000000e-01  9.27000000e-01  9.27000000e-01  1.79780224e+00  7.00000000e-01 
 9.28000000e-01  9.28000000e-01  9.28000000e-01  1.79781642e+00  7.00000000e-01 
 9.29000000e-01  9.29000000e-01  9.29000000e-01  1.79783045e+00  7.00000000e-01 
 9.30000000e-01  9.30000000e-01  9.30000000e-01  1.79784433e+00  7.00000000e-01 
 9.31000000e-01  9.31000000e-01  9.31000000e-01  1.79785808e+00  7.00000000e-01 
 9.32000000e-01  9.32000000e-01  9.32000000e-01  1.79787168e+00  7.00000000e-01 
 9.33000000e-01  9.33000000e-01  9.33000000e-01  1.79788515e+00  7.00000000e-01 
 9.34000000e-01  9.34000000e-01  9.34000000e-01  1.79789849e+00  7.00000000e-01 
 9.35000000e-01  9.35000000e-01  9.35000000e-01  1.79791170e+00  7.00000000e-01 
 9.36000000e-01  9.36000000e-01  9.36000000e-01  1.79792478e+00  7.00000000e-01 
 9.37000000e-01  9.37000000e-01  9.37000000e-01  1.79793774e+00  7.00000000e-01 
 9.38000000e-01  9.38000000e-01  9.38000000e-01  1.79795058e+00  7.00000000e-01 
 9.39000000e-01  9.39000000e-01  9.39000000e-01  1.79796331e+00  7.00000000e-01 
 9.40000000e-01  9.40000000e-01  9.40000000e-01  1.79797592e+00  7.00000000e-01 
 9.41000000e-01  9.41000000e-01  9.41000000e-01  1.79798842e+00  7.00000000e-01 
 9.42000000e-01  9.42000000e-01  9.42000000e-01  1.79800081e+00  7.00000000e-01 
 9.43000000e-01  9.43000000e-01  9.43000000e-01  1.79801310e+00  7.00000000e-01 
 9.44000000e-01  9.44000000e-01  9.44000000e-01  1.79802528e+00  7.00000000e-01 
 9.45000000e-01  9.45000000e-01  9.45000000e-01  1.79803736e+00  7.00000000e-01 
 9.46000000e-01  9.46000000e-01  9.46000000e-01  1.79804935e+00  7.00000000e-01 
 9.47000000e-01  9.47000000e-01  9.47000000e-01  1.79806124e+00  7.00000000e-01 
 9.48000000e-01  9.48000000e-01  9.48000000e-01  1.79807303e+00  7.00000000e-01 
 9.49000000e-01  9.49000000e-01  9.49000000e-01  1.79808474e+00  7.00000000e-01 
 9.50000000e-01  9.50000000e-01  9.50000000e-01  1.79809635e+00  7.00000000e-01 
 9.51000000e-01  9.51000000e-01  9.51000000e-01  1.79810788e+00  7.00000000e-01 
 9.52000000e-01  9.52000000e-01  9.52000000e-01  1.79811932e+00  7.00000000e-01 
 9.53000000e-01  9.53000000e-01  9.53000000e-01  1.79813068e+00  7.00000000e-01 
 9.54000000e-01  9.54000000e-01  9.54000000e-01  1.79814196e+00  7.00000000e-01 
 9.55000000e-01  9.55000000e-01  9.55000000e-01  1.79815316e+00  7.00000000e-01 
 9.56000000e-01  9.56000000e-01  9.56000000e-01  1.79816428e+00  7.00000000e-01 
 9.57000000e-01  9.57000000e-01  9.57000000e-01  1.79817532e+00  7.00000000e-01 
 9.58000000e-01  9.58000000e-01  9.58000000e-01  1.79818629e+00  7.00000000e-01 
 9.59000000e-01  9.59000000e-01  9.59000000e-01  1.79819719e+00  7.00000000e-01 
 9.60000000e-01  9.60000000e-01  9.60000000e-01  1.79820802e+00  7.00000000e-01 
 9.61000000e-01  9.61000000e-01  9.61000000e-01  1.79821878e+00  7.00000000e-01 
 9.62000000e-01  9.62000000e-01  9.62000000e-01  1.79822947e+00  7.00000000e-01 
 9.63000000e-01  9.63000000e-01  9.63000000e-01  1.79824009e+00  7.00000000e-01 
 9.64000000e-01  9.64000000e-01  9.64000000e-01  1.79825065e+00  7.00000000e-01 
 9.65000000e-01  9.65000000e-01  9.65000000e-01  1.79826115e+00  7.00000000e-01 
 9.66000000e-01  9.66000000e-01  9.66000000e-01  1.79827159e+00  7.00000000e-01 
 9.67000000e-01  9.67000000e-01  9.67000000e-01  1.79828196e+00  7.00000000e-01 
 9.68000000e-01  9.68000000e-01  9.68000000e-01  1.79829228e+00  7.00000000e-01 
 9.69000000e-01  9.69000000e-01  9.69000000e-01  1.79830253e+00  7.00000000e-01 
 9.70000000e-01  9.70000000e-01  9.70000000e-01  1.79831273e+00  7.00000000e-01 
 9.71000000e-01  9.71000000e-01  9.71000000e-01  1.79832288e+00  7.00000000e-01 
 9.72000000e-01  9.72000000e-01  9.72000000e-01  1.79833297e+00  7.00000000e-01 
 9.73000000e-01  9.73000000e-01  9.73000000e-01  1.79834301e+00  7.00000000e-01 
 9.74000000e-01  9.74000000e-01  9.74000000e-01  1.79835299e+00  7.00000000e-01 
 9.75000000e-01  9.75000000e-01  9.75000000e-01  1.79836293e+00  7.00000000e-01 
 9.76000000e-01  9.76000000e-01  9.76000000e-01  1.79837281e+00  7.00000000e-01 
 9.77000000e-01  9.77000000e-01  9.77000000e-01  1.79838265e+00  7.00000000e-01 
 9.78000000e-01  9.78000000e-01  9.78000000e-01  1.79839244e+00  7.00000000e-01 
 9.79000000e-01  9.79000000e-01  9.79000000e-01  1.79840217e+00  7.00000000e-01 
 9.80000000e-01  9.80000000e-01  9.80000000e-01  1.79841187e+00  7.00000000e-01 
 9.81000000e-01  9.81000000e-01  9.81000000e-01  1.79842152e+00  7.00000000e-01 
 9.82000000e-01  9.82000000e-01  9.82000000e-01  1.79843112e+00  7.00000000e-01 
 9.83000000e-01  9.83000000e-01  9.83000000e-01  1.79844068e+00  7.00000000e-01 
 9.84000000e-01  9.84000000e-01  9.84000000e-01  1.79845020e+00  7.00000000e-01 
 9.85000000e-01  9.85000000e-01  9.85000000e-01  1.79845967e+00  7.00000000e-01 
 9.86000000e-01  9.86000000e-01  9.86000000e-01  1.79846911e+00  7.00000000e-01 
 9.87000000e-01  9.87000000e-01  9.87000000e-01  1.79847850e+00  7.00000000e-01 
 9.88000000e-01  9.88000000e-01  9.88000000e-01  1.79848786e+00  7.00000000e-01 
 9.89000000e-01  9.89000000e-01  9.89000000e-01  1.79849717e+00  7.00000000e-01 
 9.90000000e-01  9.90000000e-01  9.90000000e-01  1.79850645e+00  7.00000000e-01 
 9.91000000e-01  9.91000000e-01  9.91000000e-01  1.79851569e+00  7.00000000e-01 
 9.92000000e-01  9.92000000e-01  9.92000000e-01  1.79852489e+00  7.00000000e-01 
 9.93000000e-01  9.93000000e-01  9.93000000e-01  1.79853406e+00  7.00000000e-01 
 9.94000000e-01  9.94000000e-01  9.94000000e-01  1.79854319e+00  7.00000000e-01 
 9.95000000e-01  9.95000000e-01  9.95000000e-01  1.79855229e+00  7.00000000e-01 
 9.96000000e-01  9.96000000e-01  9.96000000e-01  1.79856135e+00  7.00000000e-01 
 9.97000000e-01  9.97000000e-01  9.97000000e-01  1.79857038e+00  7.00000000e-01 
 9.98000000e-01  9.98000000e-01  9.98000000e-01  1.79857937e+00  7.00000000e-01 
 9.99000000e-01  9.99000000e-01  9.99000000e-01  1.79858833e+00  7.00000000e-01 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  1.79859726e+00  7.00000000e-01 
 1.00100000e+00  1.00100000e+00  1.00100000e+00  1.79860616e+00  7.00000000e-01 
 1.00200000e+00  1.00200000e+00  1.00200000e+00  1.79861503e+00  7.00000000e-01 
 1.00300000e+00  1.00300000e+00  1.00300000e+00  1.79862386e+00  7.00000000e-01 
 1.00400000e+00  1.00400000e+00  1.00400000e+00  1.79863267e+00  7.00000000e-01 
 1.00500000e+00  1.00500000e+00  1.00500000e+00  1.79864144e+00  7.00000000e-01 
 1.00600000e+00  1.00600000e+00  1.00600000e+00  1.79865019e+00  7.00000000e-01 
 1.00700000e+00  1.00700000e+00  1.00700000e+00  1.79865890e+00  7.00000000e-01 
 1.00800000e+00  1.00800000e+00  1.00800000e+00  1.79866759e+00  7.00000000e-01 
 1.00900000e+00  1.00900000e+00  1.00900000e+00  1.79867625e+00  7.00000000e-01 
 1.01000000e+00  1.01000000e+00  1.01000000e+00  1.79868488e+00  7.00000000e-01 
 1.01100000e+00  1.01100000e+00  1.01100000e+00  1.79869348e+00  7.00000000e-01 
 1.01200000e+00  1.01200000e+00  1.01200000e+00  1.79870206e+00  7.00000000e-01 
 1.01300000e+00  1.01300000e+00  1.01300000e+00  1.79871061e+00  7.00000000e-01 
 1.01400000e+00  1.01400000e+00  1.01400000e+00  1.79871913e+00  7.00000000e-01 
 1.01500000e+00  1.01500000e+00  1.01500000e+00  1.79872763e+00  7.00000000e-01 
 1.01600000e+00  1.01600000e+00  1.01600000e+00  1.79873610e+00  7.00000000e-01 
 1.01700000e+00  1.01700000e+00  1.01700000e+00  1.79874454e+00  7.00000000e-01 
 1.01800000e+00  1.01800000e+00  1.01800000e+00  1.79875296e+00  7.00000000e-01 
 1.01900000e+00  1.01900000e+00  1.01900000e+00  1.79876136e+00  7.00000000e-01 
 1.02000000e+00  1.02000000e+00  1.02000000e+00  1.79876973e+00  7.00000000e-01 
 1.02100000e+00  1.02100000e+00  1.02100000e+00  1.79877807e+00  7.00000000e-01 
 1.02200000e+00  1.02200000e+00  1.02200000e+00  1.79878639e+00  7.00000000e-01 
 1.02300000e+00  1.02300000e+00  1.02300000e+00  1.79879469e+00  7.00000000e-01 
 1.02400000e+00  1.02400000e+00  1.02400000e+00  1.79880296e+00  7.00000000e-01 
 1.02500000e+00  1.02500000e+00  1.02500000e+00  1.79881121e+00  7.00000000e-01 
 1.02600000e+00  1.02600000e+00  1.02600000e+00  1.79881944e+00  7.00000000e-01 
 1.02700000e+00  1.02700000e+00  1.02700000e+00  1.79882764e+00  7.00000000e-01 
 1.02800000e+00  1.02800000e+00  1.02800000e+00  1.79883582e+00  7.00000000e-01 
 1.02900000e+00  1.02900000e+00  1.02900000e+00  1.79884398e+00  7.00000000e-01 
 1.03000000e+00  1.03000000e+00  1.03000000e+00  1.79885211e+00  7.00000000e-01 
 1.03100000e+00  1.03100000e+00  1.03100000e+00  1.79886023e+00  7.00000000e-01 
 1.03200000e+00  1.03200000e+00  1.03200000e+00  1.79886832e+00  7.00000000e-01 
 1.03300000e+00  1.03300000e+00  1.03300000e+00  1.79887638e+00  7.00000000e-01 
 1.03400000e+00  1.03400000e+00  1.03400000e+00  1.79888443e+00  7.00000000e-01 
 1.03500000e+00  1.03500000e+00  1.03500000e+00  1.79889246e+00  7.00000000e-01 
 1.03600000e+00  1.03600000e+00  1.03600000e+00  1.79890046e+00  7.00000000e-01 
 1.03700000e+00  1.03700000e+00  1.03700000e+00  1.79890844e+00  7.00000000e-01 
 1.03800000e+00  1.03800000e+00  1.03800000e+00  1.79891640e+00  7.00000000e-01 
 1.03900000e+00  1.03900000e+00  1.03900000e+00  1.79892434e+00  7.00000000e-01 
 1.04000000e+00  1.04000000e+00  1.04000000e+00  1.79893226e+00  7.00000000e-01 
 1.04100000e+00  1.04100000e+00  1.04100000e+00  1.79894015e+00  7.00000000e-01 
 1.04200000e+00  1.04200000e+00  1.04200000e+00  1.79894803e+00  7.00000000e-01 
 1.04300000e+00  1.04300000e+00  1.04300000e+00  1.79895589e+00  7.00000000e-01 
 1.04400000e+00  1.04400000e+00  1.04400000e+00  1.79896372e+00  7.00000000e-01 
 1.04500000e+00  1.04500000e+00  1.04500000e+00  1.79897154e+00  7.00000000e-01 
 1.04600000e+00  1.04600000e+00  1.04600000e+00  1.79897933e+00  7.00000000e-01 
 1.04700000e+00  1.04700000e+00  1.04700000e+00  1.79898710e+00  7.00000000e-01 
 1.04800000e+00  1.04800000e+00  1.04800000e+00  1.79899486e+00  7.00000000e-01 
 1.04900000e+00  1.04900000e+00  1.04900000e+00  1.79900259e+00  7.00000000e-01 
 1.05000000e+00  1.05000000e+00  1.05000000e+00  1.79901030e+00  7.00000000e-01 
 1.05100000e+00  1.05100000e+00  1.05100000e+00  1.79901799e+00  7.00000000e-01 
 1.05200000e+00  1.05200000e+00  1.05200000e+00  1.79902567e+00  7.00000000e-01 
 1.05300000e+00  1.05300000e+00  1.05300000e+00  1.79903332e+00  7.00000000e-01 
 1.05400000e+00  1.05400000e+00  1.05400000e+00  1.79904095e+00  7.00000000e-01 
 1.05500000e+00  1.05500000e+00  1.05500000e+00  1.79904856e+00  7.00000000e-01 
 1.05600000e+00  1.05600000e+00  1.05600000e+00  1.79905616e+00  7.00000000e-01 
 1.05700000e+00  1.05700000e+00  1.05700000e+00  1.79906373e+00  7.00000000e-01 
 1.05800000e+00  1.05800000e+00  1.05800000e+00  1.79907129e+00  7.00000000e-01 
 1.05900000e+00  1.05900000e+00  1.05900000e+00  1.79907882e+00  7.00000000e-01 
 1.06000000e+00  1.06000000e+00  1.06000000e+00  1.79908633e+00  7.00000000e-01 
 1.06100000e+00  1.06100000e+00  1.06100000e+00  1.79909383e+00  7.00000000e-01 
 1.06200000e+00  1.06200000e+00  1.06200000e+00  1.79910130e+00  7.00000000e-01 
 1.06300000e+00  1.06300000e+00  1.06300000e+00  1.79910875e+00  7.00000000e-01 
 1.06400000e+00  1.06400000e+00  1.06400000e+00  1.79911619e+00  7.00000000e-01 
 1.06500000e+00  1.06500000e+00  1.06500000e+00  1.79912360e+00  7.00000000e-01 
 1.06600000e+00  1.06600000e+00  1.06600000e+00  1.79913100e+00  7.00000000e-01 
 1.06700000e+00  1.06700000e+00  1.06700000e+00  1.79913837e+00  7.00000000e-01 
 1.06800000e+00  1.06800000e+00  1.06800000e+00  1.79914573e+00  7.00000000e-01 
 1.06900000e+00  1.06900000e+00  1.06900000e+00  1.79915307e+00  7.00000000e-01 
 1.07000000e+00  1.07000000e+00  1.07000000e+00  1.79916038e+00  7.00000000e-01 
 1.07100000e+00  1.07100000e+00  1.07100000e+00  1.79916768e+00  7.00000000e-01 
 1.07200000e+00  1.07200000e+00  1.07200000e+00  1.79917495e+00  7.00000000e-01 
 1.07300000e+00  1.07300000e+00  1.07300000e+00  1.79918221e+00  7.00000000e-01 
 1.07400000e+00  1.07400000e+00  1.07400000e+00  1.79918945e+00  7.00000000e-01 
 1.07500000e+00  1.07500000e+00  1.07500000e+00  1.79919667e+00  7.00000000e-01 
 1.07600000e+00  1.07600000e+00  1.07600000e+00  1.79920386e+00  7.00000000e-01 
 1.07700000e+00  1.07700000e+00  1.07700000e+00  1.79921104e+00  7.00000000e-01 
 1.07800000e+00  1.07800000e+00  1.07800000e+00  1.79921820e+00  7.00000000e-01 
 1.07900000e+00  1.07900000e+00  1.07900000e+00  1.79922533e+00  7.00000000e-01 
 1.08000000e+00  1.08000000e+00  1.08000000e+00  1.79923245e+00  7.00000000e-01 
 1.08100000e+00  1.08100000e+00  1.08100000e+00  1.79923954e+00  7.00000000e-01 
 1.08200000e+00  1.08200000e+00  1.08200000e+00  1.79924662e+00  7.00000000e-01 
 1.08300000e+00  1.08300000e+00  1.08300000e+00  1.79925368e+00  7.00000000e-01 
 1.08400000e+00  1.08400000e+00  1.08400000e+00  1.79926071e+00  7.00000000e-01 
 1.08500000e+00  1.08500000e+00  1.08500000e+00  1.79926772e+00  7.00000000e-01 
 1.08600000e+00  1.08600000e+00  1.08600000e+00  1.79927472e+00  7.00000000e-01 
 1.08700000e+00  1.08700000e+00  1.08700000e+00  1.79928169e+00  7.00000000e-01 
 1.08800000e+00  1.08800000e+00  1.08800000e+00  1.79928864e+00  7.00000000e-01 
 1.08900000e+00  1.08900000e+00  1.08900000e+00  1.79929557e+00  7.00000000e-01 
 1.09000000e+00  1.09000000e+00  1.09000000e+00  1.79930249e+00  7.00000000e-01 
 1.09100000e+00  1.09100000e+00  1.09100000e+00  1.79930937e+00  7.00000000e-01 
 1.09200000e+00  1.09200000e+00  1.09200000e+00  1.79931624e+00  7.00000000e-01 
 1.09300000e+00  1.09300000e+00  1.09300000e+00  1.79932309e+00  7.00000000e-01 
 1.09400000e+00  1.09400000e+00  1.09400000e+00  1.79932991e+00  7.00000000e-01 
 1.09500000e+00  1.09500000e+00  1.09500000e+00  1.79933672e+00  7.00000000e-01 
 1.09600000e+00  1.09600000e+00  1.09600000e+00  1.79934350e+00  7.00000000e-01 
 1.09700000e+00  1.09700000e+00  1.09700000e+00  1.79935026e+00  7.00000000e-01 
 1.09800000e+00  1.09800000e+00  1.09800000e+00  1.79935700e+00  7.00000000e-01 
 1.09900000e+00  1.09900000e+00  1.09900000e+00  1.79936371e+00  7.00000000e-01 
 1.10000000e+00  1.10000000e+00  1.10000000e+00  1.79937041e+00  7.00000000e-01 
 1.10100000e+00  1.10100000e+00  1.10100000e+00  1.79937708e+00  7.00000000e-01 
 1.10200000e+00  1.10200000e+00  1.10200000e+00  1.79938373e+00  7.00000000e-01 
 1.10300000e+00  1.10300000e+00  1.10300000e+00  1.79939036e+00  7.00000000e-01 
 1.10400000e+00  1.10400000e+00  1.10400000e+00  1.79939696e+00  7.00000000e-01 
 1.10500000e+00  1.10500000e+00  1.10500000e+00  1.79940355e+00  7.00000000e-01 
 1.10600000e+00  1.10600000e+00  1.10600000e+00  1.79941011e+00  7.00000000e-01 
 1.10700000e+00  1.10700000e+00  1.10700000e+00  1.79941664e+00  7.00000000e-01 
 1.10800000e+00  1.10800000e+00  1.10800000e+00  1.79942315e+00  7.00000000e-01 
 1.10900000e+00  1.10900000e+00  1.10900000e+00  1.79942964e+00  7.00000000e-01 
 1.11000000e+00  1.11000000e+00  1.11000000e+00  1.79943611e+00  7.00000000e-01 
 1.11100000e+00  1.11100000e+00  1.11100000e+00  1.79944255e+00  7.00000000e-01 
 1.11200000e+00  1.11200000e+00  1.11200000e+00  1.79944897e+00  7.00000000e-01 
 1.11300000e+00  1.11300000e+00  1.11300000e+00  1.79945536e+00  7.00000000e-01 
 1.11400000e+00  1.11400000e+00  1.11400000e+00  1.79946173e+00  7.00000000e-01 
 1.11500000e+00  1.11500000e+00  1.11500000e+00  1.79946807e+00  7.00000000e-01 
 1.11600000e+00  1.11600000e+00  1.11600000e+00  1.79947439e+00  7.00000000e-01 
